.folder,.series,.game,.group,.charName,.totalWords,i,me,my,you,he,she,they,them,his,hers,theirs
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Idrenie Nerothan,170,14,0,1,9,0,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Ienas Sarandas (Character),579,25,4,16,10,0,0,2,2,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Ilasour Tansumiran,75,6,0,2,2,0,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Ilden Mirel,81,0,2,1,0,0,0,0,0,1,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Ilmeni Dren,471,23,3,4,18,0,0,2,2,3,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Im-Kilaya,90,0,0,0,4,0,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Imsin the Dreamer,396,16,3,1,15,1,0,1,0,2,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Indrele Rathryon,90,7,2,2,7,0,0,1,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Iniel,49,2,0,0,0,0,1,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Itermerel,136,6,5,4,9,0,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Iulus Truptor,2020,13,21,1,62,12,1,6,5,4,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,J'Saddha,59,0,0,0,4,0,0,1,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,J'Zhirr,59,0,0,0,3,0,0,1,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Jobasha,217,0,0,0,5,0,0,4,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Jocien Ancois,39,2,0,2,1,0,0,0,1,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Jon Hawker,196,9,5,6,6,1,0,1,2,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Kashtes Ilabael,33,0,0,0,3,0,0,0,1,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Kaushad,1425,32,15,12,69,0,4,8,7,2,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Kausi,345,4,1,1,13,0,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Kaye,1935,37,20,3,56,9,13,1,2,9,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Kjeld (Morrowind),209,0,0,0,1,0,0,5,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Kund Assarnibani,43,2,0,0,5,0,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Lalatia Varian,3442,60,37,5,115,14,5,3,9,14,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Larrius Varro,1278,42,4,7,33,2,0,6,3,1,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Lette,126,8,6,1,9,0,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Listien Bierles,147,8,2,4,3,4,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Llaalam Dredil,149,2,6,0,9,2,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Llerar Mandas,120,5,2,3,3,0,2,0,0,2,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Llevena Sendas,31,0,1,1,2,0,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Llirala Sendas,36,2,0,0,0,1,0,0,0,1,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Lloros Sarano,908,36,12,0,40,5,2,4,3,4,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Llovyn Andus,179,7,1,2,10,2,0,0,0,1,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Llunela Hleran,810,21,13,3,44,0,0,1,4,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Lucretinaus Olcinius,193,8,2,3,6,2,0,0,0,2,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,M'aiq the Liar (Morrowind),413,1,0,1,16,1,0,8,2,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Madura Seran,44,1,5,0,4,0,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Mallam Ryon,385,5,3,1,28,0,0,0,2,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Manat Shimmabadas,149,4,1,0,14,4,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Manat Varnan-Adda,44,2,0,0,0,0,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Manirai,1730,27,3,9,82,16,0,11,8,30,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Mansilamat Vabdas,157,8,4,8,3,3,0,0,1,1,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Manwe (Morrowind),87,6,3,3,7,0,0,1,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Marcel Maurard,297,11,6,8,4,0,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Mathis Dalobar,155,5,4,2,0,0,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Mehra Milo,1403,26,8,3,26,13,0,3,1,3,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Moroni Uvelas,258,10,3,8,10,8,1,1,0,1,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Neloth (Morrowind),417,7,8,0,22,0,3,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Omesu Hlarys,7,1,0,0,0,0,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Paur Maston,338,19,6,5,15,0,5,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Rasha (Morrowind),294,11,4,6,16,1,3,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Teris Raledran,613,18,3,3,15,7,0,1,0,1,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Tinos Drothan,262,2,4,10,14,0,0,1,2,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,female,Vanjirra,148,9,4,1,6,3,0,0,0,1,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Varus Vantinius,513,12,8,5,35,0,1,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Vodunius Nuccius,88,1,1,0,5,0,0,0,0,0,0,0
../data/ElderScrolls/Morrowind/,The Elder Scrolls,The Elder Scrolls III: Morrowind,male,Yngling Half-Troll,297,13,2,12,19,0,0,0,2,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Generic Argonian Male,16430,477,93,37,444,96,73,56,40,52,1,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Martin,5870,186,52,58,183,10,3,15,18,11,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,SEHillOfSuicidesGhost03,295,1,0,0,12,0,3,0,0,2,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,AndelIndarys,1702,53,6,17,41,13,1,6,3,5,1,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Caranya,838,16,1,4,10,4,1,3,1,5,1,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,SE11Ciirta,622,26,5,5,27,4,2,1,0,7,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,SE11Rakheran,1527,33,23,5,83,5,21,2,11,2,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,SE11ApostleTraitor02,454,1,0,0,12,1,8,0,0,2,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,AjumKajin,242,15,8,3,24,3,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,HenantierDream,355,19,11,4,12,0,0,1,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,SETilseAreleth,1226,44,6,4,16,7,3,11,8,3,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,SEEaril,2076,46,10,7,43,8,5,12,9,6,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,SEAhjazda,1651,28,12,4,38,9,5,11,12,5,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,SERavenBiter,480,10,5,9,15,3,0,0,0,2,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,DarJee,466,15,3,1,11,4,0,2,4,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,SESicklyBernice,1098,41,26,12,44,5,0,1,4,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,LucianaGalena,470,9,0,1,16,5,0,2,4,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,FathisUles,863,24,11,11,30,9,0,1,3,3,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,SESontaire,1738,53,9,4,20,13,3,9,8,3,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,EtiraMoslin,163,5,3,2,9,0,4,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,MraajDar,370,14,6,3,16,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,OngartheWorldWeary,458,15,1,2,15,2,0,3,2,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,SEDumagGraBonk,2273,68,14,11,60,8,7,17,9,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,SEUshnarGroShadborgob,1590,33,17,8,39,8,7,8,15,5,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Orrin,221,7,3,0,16,1,1,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,SECutter,1272,38,14,7,42,3,2,7,4,3,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Witseidutsei,381,1,3,2,13,1,2,4,6,3,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,MachNa,157,6,0,0,0,0,0,1,1,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,CatFace,133,4,1,0,3,0,0,0,1,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,TunZeeus,85,4,0,0,6,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,OgierGeorick,299,7,2,2,12,0,1,0,1,3,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,ChristopheMarane,350,10,3,2,18,0,4,0,1,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,EstelleRenoit,65,0,0,0,3,1,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Baurion,23,2,0,0,0,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,IsabeauBienne,165,4,0,1,6,0,0,1,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,SabineLaul,417,12,4,3,26,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,FelenRelas,164,4,1,0,10,1,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,DelosFandas,99,0,1,1,2,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,VarelMorvayn,77,6,0,1,2,0,0,0,1,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,TadroseHelas,85,4,1,0,5,0,0,0,1,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Nerussa,481,8,5,2,24,0,0,1,3,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Palonirya,245,6,3,3,13,0,0,3,1,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,testHEMale,25,3,0,0,2,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,RisFralmoton,23,2,0,0,0,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,TertiaViducia,62,4,0,0,4,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Sdrassa,1015,36,9,13,45,1,5,0,0,4,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Sigrid,347,15,1,1,8,1,1,2,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Jensine,1216,25,6,4,41,20,1,1,2,20,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Skjorta,61,2,1,1,1,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Petrine,203,9,2,0,11,0,0,0,2,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,AgnetethePickled,76,5,1,0,2,0,0,1,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,MoggraMogakh,305,3,2,4,8,1,1,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,BugakgroBol,150,4,1,0,4,0,0,0,1,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,UgakgraMogakh,221,11,1,0,6,0,0,1,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,BatulgraSharob,327,25,1,2,6,1,1,1,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Phintias,833,37,2,5,18,19,0,0,1,7,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Varnado,143,7,0,0,8,1,0,0,0,2,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Engorm,183,1,0,0,11,0,0,0,0,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Foroch,142,0,1,1,6,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,ToothintheSea,277,10,4,1,19,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,GinWulm,216,10,0,2,16,1,0,1,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,AlixLencolia,184,12,2,1,8,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,IreneMetrick,173,2,3,3,13,0,0,1,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,ModrynOreyn,4529,108,45,18,163,20,2,20,19,17,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,BralsaAndaren,157,10,4,1,13,0,0,1,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,OlynSeran,179,5,5,4,14,0,0,1,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Tandilwe,168,4,2,0,11,0,0,1,1,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Sinderion,1461,35,19,12,62,0,0,1,7,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,VilenaDonton,1405,34,11,9,71,3,0,1,2,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,MaranaRian,142,6,2,5,9,0,0,0,1,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,RusiaBradus,206,6,2,2,8,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,MartinaFloria,140,3,2,3,7,0,0,0,2,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,HelviusCecia,273,11,5,0,21,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,TestVendorNPC,10,0,0,0,1,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Jbari,94,3,3,0,5,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Jbaana,225,8,4,1,15,5,1,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Vigdis,1375,50,7,3,35,11,5,1,2,7,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Torbern,97,7,0,0,5,0,2,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,BumphgraGash,1503,43,5,5,25,24,9,1,1,9,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Pranal,286,6,8,1,8,0,2,1,3,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Oleta,102,6,0,1,5,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Alawen,87,4,2,1,11,0,0,0,0,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Dagail,787,20,10,6,47,1,2,4,2,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Andragil,223,7,4,1,18,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Renote,176,2,1,1,5,0,0,1,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,SE12OrderPriestDementia1,137,2,1,3,6,0,0,0,1,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,MQ05MythicDawnGuard01,17,1,0,0,0,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,MQ05MythicDawnGuard02,17,1,0,0,0,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Baurus,3002,80,15,19,136,16,3,11,7,5,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,SE12OrderPriestMania1,137,2,1,3,6,0,0,0,1,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,MargueriteDiel,95,2,1,0,5,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,ElseGodHater,296,5,3,2,8,0,0,5,1,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,SEThadon,1775,61,13,22,73,5,2,5,3,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,SESyl,1043,29,24,15,52,7,0,4,11,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,FathisAren,76,1,2,1,4,0,0,0,0,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,SELewinTilwald,155,4,0,0,2,0,0,0,2,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,MankarCamoran,874,14,3,9,29,3,0,2,0,2,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Jena,1456,37,5,26,44,1,0,4,1,4,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Roliand,1498,38,5,27,46,1,0,4,1,4,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,SEGrommokgroBarak,391,9,8,2,8,2,0,0,4,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,SEHirrusClutumnus,1171,45,43,14,42,1,0,2,2,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Umbra,252,15,7,5,7,0,0,2,2,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,CaeliaDraconis,228,11,3,3,10,0,1,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,FrancoisMotierre,545,13,13,5,22,4,0,2,1,18,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,JakbenImbel,138,7,10,0,4,0,0,1,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,UlrichLeland,309,9,6,3,15,2,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Merandil,126,2,0,0,2,0,0,1,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,GemellusAxius,234,6,3,0,11,9,0,0,0,4,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Gromm,107,4,2,1,6,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Tierra,169,3,1,0,1,0,0,3,3,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Baenlin,114,4,2,4,8,0,0,0,0,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,HalLiurz,549,14,6,1,22,9,0,2,0,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,MQ15MythicDawnLowM03,493,6,3,0,8,4,0,2,2,1,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,Suurootan,51,0,1,0,1,0,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,Karinnarre,1398,45,6,1,10,26,9,1,1,11,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,MQ15MythicDawnLowF01,550,6,4,1,9,1,0,2,1,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,female,RonaHassildor,80,1,3,0,4,3,0,0,0,0,0,0
../data/ElderScrolls/Oblivion/,The Elder Scrolls,The Elder Scrolls IV: Oblivion,male,MQ15MythicDawnLowM04,506,8,4,0,7,3,0,3,4,1,0,0
