"ID","Name"
"bec210ip_jar3","Jar"
"bec210ip_liquor_cabinet","Liquor Cabinet"
"bec210ip_locked_door","Metal Door"
"bec210ip_noninteractivedoor","Metal Door"
"bec210ip_storage_cabinet","Storage Cabinet"
"bec210ip_to_estate_ext","Arl's Estate Exterior"
"bec210ip_unopenable_door","Metal Door"
"bec210ip_vaughan_armour","Armor Stand"
"bec210ip_weapon_chest","Weapon Rack"
"bec210ip_weapon_chest_melee","Weapon Rack"
"bed100ar_forest_clearing","Forest Clearing"
"bed100cr_duncan","Duncan"
"bed100cr_hunter1","Human"
"bed100cr_hunter2","Human"
"bed100cr_hunter3","Human Leader"
"bed100cr_tamlen","Tamlen"
"bed100im_elven_artifacts","Elven Artifact"
"bed100ip_campfire","Campfire"
"bed100ip_chest","Chest"
"bed100ip_flower_wild","Wild Flower"
"bed100ip_rubble","Rubble"
"bed100ip_stump","Tree Stump"
"bed100ip_to_ruins","Cave Entrance"
"bed110ar_elven_ruins","Elven Ruins"
"bed110cr_bereskarn","Bereskarn"
"bed110cr_dead_skel1","Skeleton Archer"
"bed110cr_dead_skel2","Skeleton Archer"
"bed110cr_dead_skel3","Skeleton"
"bed110cr_skeleton","Skeleton"
"bed110cr_skeleton2","Skeleton"
"bed110cr_weak_spider","Giant Spider"
"bed110ip_bones_pile_1","Pile of Bones"
"bed110ip_bones_pile_2","Pile of Bones"
"bed110ip_bones_pile_3","Pile of Bones"
"bed110ip_cocoon","Cocoon"
"bed110ip_cocoon2","Cocoon"
"bed110ip_door_south","Door"
"bed110ip_lite_bust","Strange Statue"
"bed110ip_locked_door","Door"
"bed110ip_mirror","Mirror"
"bed110ip_mirror2","Mirror"
"bed110ip_mirror_door","Metal Door"
"bed110ip_pressure_plate","Uneven Stone"
"bed110ip_sarcophagus","Sarcophagus"
"bed110ip_statue","Statue"
"bed110ip_to_forest","Forest Clearing"
"bed200ar_dalish_camp","Dalish Camp"
"bed200cr_ashalle","Ashalle"
"bed200cr_child","Child"
"bed200cr_child2","Child"
"bed200cr_child3","Child"
"bed200cr_child4","Child"
"bed200cr_female","Elf Woman"
"bed200cr_female2","Elf Woman"
"bed200cr_female3","Elf Woman"
"bed200cr_female4","Elf Woman"
"bed200cr_fenarel","Fenarel"
"bed200cr_halla","Halla"
"bed200cr_hunter_f","Hunter"
"bed200cr_hunter_f2","Hunter"
"bed200cr_hunter_f3","Hunter"
"bed200cr_hunter_f4","Hunter"
"bed200cr_hunter_m","Hunter"
"bed200cr_hunter_m2","Hunter"
"bed200cr_hunter_m3","Hunter"
"bed200cr_hunter_m4","Hunter"
"bed200cr_ilen","Ilen"
"bed200cr_junar","Junar"
"bed200cr_keeper","Keeper Marethari"
"bed200cr_maren","Maren"
"bed200cr_merrill","Merrill"
"bed200cr_paivel","Paivel"
"bed200cr_pol","Pol"
"bed200im_key_heirloom","Key"
"bed200ip_bench_log","Bench"
"bed200ip_chest_heirloom","Chest"
"bed200ip_chest_smith_tools","Chest"
"bed200ip_chest_wood_large","Chest"
"bed200ip_cod_dalish_1","Scroll"
"bed200ip_crate_wood_large","Large Wooden Crate"
"bed200ip_crate_wood_small","Small Wooden Crate"
"bed200ip_sack_large","Sack"
"bed200ip_sack_pile","Pile of Sacks"
"bed200ip_scroll","Small Scroll"
"bed200ip_scroll2","Dusty Scroll"
"bed200ip_statue1","Fen'Harel"
"bed200ip_statue2","Ghilan'nain"
"bed200ip_statuehead1","Eldest of the Sun"
"bed200ip_statuehead2","God of the Craft"
"bereskarn","Bereskarn"
"bhc100cr_guard_caravan","Commons Guard"
"bhhm600ip_healing_kits","Vase of Healing"
"bhm000cr_f_e_apprentice","Apprentice Mage"
"bhm000cr_f_h_apprentice","Apprentice Mage"
"bhm000cr_f_h_apprentice2","Apprentice Mage"
"bhm000cr_f_h_apprentice3","Apprentice Mage"
"bhm000cr_f_h_mage","Mage"
"bhm000cr_f_h_mage_2","Mage"
"bhm000cr_m_e_apprentice","Apprentice Mage"
"bhm000cr_m_e_mage","Mage"
"bhm000cr_m_h_apprentice","Apprentice Mage"
"bhm000cr_m_h_apprentice2","Apprentice Mage"
"bhm000cr_m_h_apprentice3","Apprentice Mage"
"bhm000cr_m_h_mage","Mage"
"bhm000cr_templar","Templar"
"bhm000im_signed_form","Signed Rod of Fire Request Form"
"bhm000im_unsigned_form","Rod of Fire Request Form"
"bhm000ip_locked_door","Metal Door"
"bhm000ip_vanity","Vanity"
"bhm000_unopenabl_door","Metal Door"
"bhm100ar_tower_level_1","Apprentice Quarters"
"bhm100cr_classroom1_student","Apprentice"
"bhm100cr_classroom2_stud_f1","Apprentice"
"bhm100cr_classroom2_stud_m1","Apprentice"
"bhm100cr_classroom2_stud_m2","Apprentice"
"bhm100cr_classroom3_stuent","Apprentice"
"bhm100cr_door_templar_1","Templar Bran"
"bhm100cr_door_templar_2","Templar"
"bhm100cr_elf","Eadric"
"bhm100cr_jowan","Jowan"
"bhm100cr_jowan_room_chat_1","Apprentice Mage"
"bhm100cr_jowan_room_chat_2","Apprentice Mage"
"bhm100cr_mentor1","Enchanter"
"bhm100cr_mentor2","Enchanter"
"bhm100cr_mentor3","Enchanter"
"bhm100cr_player_room_chat_1","Apprentice Mage"
"bhm100cr_player_room_chat_2","Apprentice Mage"
"bhm100cr_sweeney","Senior Enchanter Sweeney"
"bhm100ip_cod_mana","Book"
"bhm100ip_tower_entrance","Tower Entrance"
"bhm100ip_to_basement","Basement"
"bhm100ip_to_level_2","Second Floor"
"bhm200ar_tower_level_2","Senior Mage Quarters"
"bhm200cr_f_e_tranquil","Tranquil"
"bhm200cr_f_h_tranquil","Tranquil"
"bhm200cr_grey_warden_mage","Mage"
"bhm200cr_keili","Keili"
"bhm200cr_lab_mage_1","Mage"
"bhm200cr_lab_mage_2","Mage"
"bhm200cr_leorah","Senior Enchanter Leorah"
"bhm200cr_lily","Lily"
"bhm200cr_m_e_tranquil","Tranquil"
"bhm200cr_m_h_tranquil","Tranquil"
"bhm200cr_niall","Niall"
"bhm200cr_owain","Owain"
"bhm200cr_room_mage","Mage"
"bhm200cr_senior_torrin","Senior Enchanter Torrin"
"bhm200cr_templar","Templar"
"bhm200im_rodoffire","Rod of Fire"
"bhm200ip_bc_andraste","Bookcase"
"bhm200ip_bc_annulment","Book"
"bhm200ip_bc_chantry_founded","Bookcase"
"bhm200ip_bc_chant_blight","Bookcase"
"bhm200ip_bc_chant_maker","Bookcase"
"bhm200ip_bc_chant_redemp","Bookcase"
"bhm200ip_bc_circle_history","Bookcase"
"bhm200ip_bc_city_elf_cultur","Bookcase"
"bhm200ip_bc_city_elf_hist","Bookcase"
"bhm200ip_bc_fereldon_cultur","Bookcase"
"bhm200ip_bc_fereldon_hist","Bookcase"
"bhm200ip_bc_fereldon_hist2","Bookcase"
"bhm200ip_bc_magic_rules","Book"
"bhm200ip_bc_maleficar","Books"
"bhm200ip_bc_missing_blood","Bookcase"
"bhm200ip_bc_orzammar","Bookcase"
"bhm200ip_bc_orzammar2","Bookcase"
"bhm200ip_bc_orz_culture","Bookcase"
"bhm200ip_bc_school_blood","Empty Bookcase"
"bhm200ip_bc_school_creation","Bookcase"
"bhm200ip_bc_school_entropy","Bookcase"
"bhm200ip_bc_school_primal","Bookcase"
"bhm200ip_bc_school_spirit","Bookcase"
"bhm200ip_bc_tranquility","Bookcase"
"bhm200ip_book","Book"
"bhm200ip_bookcase_codex","Bookcase"
"bhm200ip_bookcase_empty","Bookcase"
"bhm200ip_chair","Chair"
"bhm200ip_chantry_founded","Altar"
"bhm200ip_circle_heirchy","Bookcase"
"bhm200ip_fereldon_geog","Bookcase"
"bhm200ip_grey_wardens","Bookcase"
"bhm200ip_invis_andraste","The Prophet Andraste"
"bhm200ip_laboratory_key","Laboratory Storage Key"
"bhm200ip_locked_double_door","Metal Door"
"bhm200ip_pile_school_blood","Pile of Books"
"bhm200ip_reagent_case","Storage Cabinet"
"bhm200ip_to_level_1","First Floor"
"bhm200ip_to_level_3","Third Floor"
"bhm200ip_to_spider_cave","Storage Room"
"bhm210ip_cod_fade","Book"
"bhm210ip_irving_barrier","Magical Barrier"
"bhm250ar_spider_cave","Storage Caves"
"bhm250cr_spider_giant","Giant Spider"
"bhm250ip_chest","Chest"
"bhm250ip_loot_chest","Chest"
"bhm250ip_to_level_2","Second Floor"
"bhm300cr_cullen","Cullen"
"bhm300cr_duncan","Duncan"
"bhm300ip_to_level_2","Second Floor"
"bhm300ip_to_level_4","Fourth Floor"
"bhm400cr_greagoir","Knight-Commander Greagoir"
"bhm400cr_irving","First Enchanter Irving"
"bhm400ip_to_level_3","Third Floor"
"bhm400ip_to_level_5","Harrowing Chamber"
"bhm500ar_tower_harrowing","Harrowing Chamber"
"bhm500ip_to_level_4","Fourth Floor"
"bhm600ar_fade_harrowing","The Fade"
"bhm600cr_demon","Demon"
"bhm600cr_mouse","Mouse"
"bhm600cr_mouse_bear","Mouse"
"bhm600cr_mouse_human","Mouse"
"bhm600cr_sloth","Sloth Demon"
"bhm600cr_spirit_wolf","Spirit Wolf"
"bhm600cr_valor","Spirit of Valor"
"bhm600cr_wisp","Wisp"
"bhm600cr_wispwraith","Wisp Wraith"
"bhm600im_fade_healing_salve","Shimmering Orb of Light"
"bhm600im_valor_sword","Valor's Staff"
"bhm600ip_anvil","Anvil"
"bhm600ip_black_city","Twisted Structure"
"bhm600ip_book_blood","Flaming Books"
"bhm600ip_book_creation","School of Creation"
"bhm600ip_book_entropy","School of Entropy"
"bhm600ip_book_primal","School of Primal"
"bhm600ip_book_spirit","School of Spirit"
"bhm600ip_corridor_door","Door"
"bhm600ip_demons","Disturbing Statue"
"bhm600ip_exit_fade","Mysterious Portal"
"bhm600ip_harrowing","Creepy Scarecrow"
"bhm600ip_lyrium_bowl","Lyrium Bowl"
"bhm600ip_mana","Fade Urn"
"bhm600ip_vein_lyrium","Lyrium Vein"
"bhm600ip_weapon_rack","Weapon Stand"
"bhm700ar_tower_basement","Mage Tower - Basement"
"bhm700cr_sentinel","Sentinel"
"bhm700cr_sentinel2","Sentinel"
"bhm700cr_sentinel_boss","Sentinel Guardian"
"bhm700cr_spectre","Robed Sentinel"
"bhm700ip_bookcase","Bookcase"
"bhm700ip_cannon","Artifact"
"bhm700ip_crate","Wooden Crate"
"bhm700ip_nice_ring_chest","Chest"
"bhm700ip_phylactery","Jowan's Phylactery"
"bhm700ip_seconddoor","Second Door"
"bhm700ip_sidedoor","Side Door"
"bhm700ip_staff_chest","Chest"
"bhm700ip_statue","Statue"
"bhm700ip_to_level_1","First Floor"
"bhm700_book","Book"
"bhm700_ip_first_door","First Door"
"bhmzzip_temp_door","Door"
"bhn000ip_door_double","Door"
"bhn000ip_door_large_break","Door"
"bhn000ip_door_large_reinfor","Metal Door"
"bhn000ip_door_pantry","Door"
"bhn100ar_castle_cousland","Castle Cousland"
"bhn100cr_arl_howe","Arl Howe"
"bhn100cr_cook","Cook"
"bhn100cr_dairren","Dairren"
"bhn100cr_duncan","Duncan"
"bhn100cr_father","Teyrn Bryce Cousland"
"bhn100cr_fergus","Fergus"
"bhn100cr_gambling_guard","Guard"
"bhn100cr_gambling_guard1","Guard"
"bhn100cr_gilmore","Ser Gilmore"
"bhn100cr_guard","Guard"
"bhn100cr_guard_2","Guard"
"bhn100cr_guard_amb","Guard"
"bhn100cr_howe_guard","Howe Guard"
"bhn100cr_howe_guard2","Howe Guard"
"bhn100cr_iona","Iona"
"bhn100cr_kitchen_servant_f","Servant"
"bhn100cr_kitchen_servant_m","Servant"
"bhn100cr_landra","Lady Landra"
"bhn100cr_library_browser","Librarian"
"bhn100cr_mallol","Mother Mallol"
"bhn100cr_mother","Teyrna Eleanor"
"bhn100cr_oren","Oren"
"bhn100cr_oriana","Oriana"
"bhn100cr_praying_guard","Guard"
"bhn100cr_praying_guard2","Guard"
"bhn100cr_rat_giant","Giant Rat"
"bhn100cr_scribe","Aldous"
"bhn100cr_servant_amb","Servant"
"bhn100cr_servant_f","Servant"
"bhn100cr_servant_m","Servant"
"bhn100cr_squire1","Squire"
"bhn100cr_squire2","Squire"
"bhn100ip_chest","Chest"
"bhn100ip_chest_01","Chest"
"bhn100ip_chest_pc","Chest"
"bhn100ip_cod_andraste","Book"
"bhn100ip_cod_chant_blight","Book"
"bhn100ip_cod_culture","Book"
"bhn100ip_cod_hist_1","Books"
"bhn100ip_cod_hist_2","Book"
"bhn100ip_cod_politics","Book"
"bhn100ip_door_tr_blocking","Treasury"
"bhn100ip_door_upstairs","Door"
"bhn100ip_dr_lg_blocking","Door"
"bhn100ip_dr_lg_pt","Door"
"bhn100ip_dr_sm_wd_pt","Door"
"bhn100ip_sack_large","Sack"
"bhn100ip_sack_pile","Pile of Sacks"
"bhn100ip_sack_small","Sack"
"bhn100ip_weapon_stand","Weapon Stand"
"bhn200ar_castle_after_siege","Castle Cousland"
"bhn200cr_cousland_guard","Guard"
"bhn200cr_fearful_f","Servant"
"bhn200cr_fearful_m","Servant"
"bhn200cr_guard_dead","Guard"
"bhn200cr_hall_guard","Guard"
"bhn200cr_howe_archer","Howe Archer"
"bhn200cr_howe_dual","Howe Soldier"
"bhn200cr_howe_heavyshield","Howe Soldier"
"bhn200cr_howe_knight","Howe Knight"
"bhn200cr_howe_lightshield","Howe Soldier"
"bhn200cr_howe_long","Howe Soldier"
"bhn200cr_howe_mace","Howe Soldier"
"bhn200cr_howe_mage","Howe Mage"
"bhn200cr_howe_mother1","Howe Soldier"
"bhn200cr_howe_mother2","Howe Soldier"
"bhn200cr_howe_pc_bedroom","Howe Archer"
"bhn200cr_panicked_servant","Servant"
"bhn200cr_servant_f_dead","Servant"
"bhn200cr_servant_m_dead","Servant"
"bhn200cr_warning_servant","Servant"
"bhn200im_treasury_key","Key"
"bhn200ip_chest","Chest"
"bhn200ip_chest_family","Family Chest"
"bhn200ip_chest_looted","Chest"
"bhn200ip_chest_parents","Trunk"
"bhn200ip_chest_pc","Chest"
"bhn200ip_corpse_knight","Knight Corpse"
"bhn200ip_door","Door"
"bhn200ip_door_bedroom_hall","Door"
"bhn200ip_door_landra","Door"
"bhn200ip_door_small_wood1","Door"
"bhn200ip_door_treasury","Treasury Door"
"bhn200ip_dr_db_pt_01","Door"
"bhn200ip_dr_lg_pt_01","Door"
"bhn200ip_dr_lg_pt_02","Door"
"bhn200ip_rubble_healing","Rubble"
"bhn200ip_sack_large_looted","Sack"
"bhn200ip_sack_pile_looted","Pile of Sacks"
"bhn200ip_sack_small_looted","Sack"
"bhn200ip_treasury_armour","Armor Stand"
"bhn200ip_treasury_door","Door"
"bhn200ip_treasury_weapons","Weapon Rack"
"bhn200ip_weapon_stnd_looted","Weapon Stand"
"blighted_werewolf","Blighted Werewolf"
"blighted_werewolf_leader","Blighted Werewolf"
"blighted_werewolf_nocc","Blighted Werewolf"
"blighted_werewolf_shadow","Blighted Shadow Wolf"
"brecilian_forestnw_cutscene","West Brecilian Forest"
"bronto","Bronto"
"broodmother","Broodmother"
"broodmother_a","Broodmother"
"broodmother_tentacle","Tentacle"
"cam100ar_camp_plains","Camp"
"cam100cr_nug_leliana","Schmooples"
"cam104ar_camp_arch1","Camp"
"cam110ar_camp_arch3","Camp"
"cam110cr_tamlen_darkspawn","Tormented Shriek"
"cam110ip_party_chest","Party Storage Chest"
"cam900ar_endgame","On the Road"
"camp900ip_to_camp","Camp for the Night"
"camp_bodahn","Bodahn Feddic"
"camp_sandal","Sandal"
"cat_house","House Cat"
"charge_betrayal_ostagar","Ostagar"
"chicken","Chicken"
"childer_p1","Childer Grub"
"childer_p1_alpha","Childer Grub Alpha"
"childer_p1_explosive","Childer Grub"
"childer_p1_nocc","Childer Grub"
"childer_p2","Childer Hatchling"
"childer_p2_alpha","Childer Hatchling Alpha"
"childer_p2_explosive","Childer Hatchling"
"childer_p2_nocc","Childer Hatchling"
"childer_p3","Adult Childer"
"childer_p3_alpha","Adult Childer Alpha"
"childer_p3_explosive","Adult Childer"
"childer_p3_nocc","Adult Childer"
"child_dog_conversation","Child"
"cinearchdemon","Archdemon"
"cip000ip_fade_arc_horr_effe","Door"
"cir000im_litany","Litany of Adralla"
"cir000ip_broken_door","Door"
"cir000ip_cabinet","Closet"
"cir000ip_chest","Chest"
"cir000ip_fade_door_1","Door"
"cir000ip_fade_golem_door","Massive Door"
"cir000ip_fade_jump_door","Door"
"cir000ip_fade_mouse_hole","Mouse Hole"
"cir000ip_fade_pedistal","Fade Pedestal"
"cir000ip_fade_portal","Door"
"cir000ip_fade_spirit_portal","Spirit Door"
"cir000ip_invis_block","Invisible Blocker"
"cir000ip_locked_door","Metal Door"
"cir000ip_locked_double_door","Metal Door"
"cir000ip_raw_fade_barr","Fade Portal"
"cir000ip_raw_fade_jump","Fade Portal"
"cir000ip_reward_con","Essence of Constitution"
"cir000ip_reward_dex","Essence of Dexterity"
"cir000ip_reward_int","Essence of Cunning"
"cir000ip_reward_magic","Essence of Magic"
"cir000ip_reward_str","Font of Strength"
"cir000ip_reward_will","Essence of Willpower"
"cir000ip_spirit_chest","Chest"
"cir100ar_docks","Lake Calenhad Docks"
"cir100cr_carroll","Carroll"
"cir100cr_kester","Kester"
"cir100cr_memorial_templar","Templar"
"cir100cr_scavenger","Scavenger"
"cir100cr_scholar","Theoretical Scholar"
"cir100cr_scholar_2","Bitter Scholar"
"cir100ip_greagoir_door","Metal Door"
"cir100ip_health_corpse","Soldier Corpse"
"cir100ip_lt_abom_1","Pile of Rags"
"cir100ip_lt_appnote3","Apprentice Note"
"cir100ip_lt_appnote4","Apprentice Note"
"cir100ip_lt_appnote5","Apprentice Note"
"cir100ip_lt_appnote6","Apprentice Note"
"cir100ip_lt_bestiary","Elvorn's Grande Bestiary"
"cir100ip_lt_book1","Torn Book"
"cir100ip_lt_book1b","Torn Book"
"cir100ip_lt_bookpile1","Pile of Books"
"cir100ip_lt_bookpile2","Pile of Books"
"cir100ip_lt_denribed","Denri's Bed"
"cir100ip_lt_footlock1","Apprentice's Footlocker"
"cir100ip_lt_footlock2","Apprentice's Footlocker"
"cir100ip_lt_footlock3","Apprentice's Footlocker"
"cir100ip_lt_phylactory","Novice Phylactery"
"cir100ip_lt_reach","Pile of Rags"
"cir100ip_lt_recite","Rodercoms Uncommon Calling"
"cir100ip_lt_rubble","Pile of Rubble"
"cir100ip_lt_spiritbook","Spiritorum Etherialis"
"cir100ip_lt_statue","Magus Gorvish"
"cir100ip_lt_summ_flame","Summoning the First"
"cir100ip_lt_summ_flame2","Summoning the Second"
"cir100ip_lt_summ_flame3","Summoning the Third"
"cir100ip_lt_summ_flame4","Summoning the Fourth"
"cir100ip_lt_table","Common Table Carving Spot"
"cir100ip_lt_tome1","Tome of Spirit Personages"
"cir100ip_summoning_font","Summoning Font"
"cir100ip_to_inn","The Spoiled Princess"
"cir110ar_inn","The Spoiled Princess"
"cir110ar_inn_deco_door","Door"
"cir110ip_inn_deco_door_2","Door"
"cir110ip_to_docks","The Docks"
"cir200ar_tower_level_1","Apprentice Quarters"
"cir200cr_abom_dead","Abomination"
"cir200cr_bloodmage","Blood Mage"
"cir200cr_dead_mage_1","Dead Mage"
"cir200cr_dead_mage_2","Dead Mage"
"cir200cr_dead_mage_3","Dead Mage"
"cir200cr_dead_mage_4","Dead Mage"
"cir200cr_dead_templar","Templar"
"cir200cr_greagoir","Knight-Commander Greagoir"
"cir200cr_keili","Keili"
"cir200cr_kids","Child"
"cir200cr_kid_2","Apprentice"
"cir200cr_kid_3","Apprentice"
"cir200cr_kinnon","Kinnon"
"cir200cr_lt_abom_1","Rage Abomination"
"cir200cr_lt_foreshadow","Arl Foreshadow"
"cir200cr_lt_rea_demon","Shah Wyrd"
"cir200cr_lt_summ_nug","Spirit Hog"
"cir200cr_lt_summ_rifter2","Fade Rifter"
"cir200cr_lt_summ_whim","Trickster Whim"
"cir200cr_petra","Petra"
"cir200cr_post_templar","Templar"
"cir200cr_post_templar_2","Templar"
"cir200cr_shopman","Quartermaster"
"cir200cr_templar","Templar"
"cir200cr_templar2","Templar"
"cir200cr_templar3","Templar"
"cir200cr_templar_extra","Templar"
"cir200cr_thankful_mage","Mage"
"cir200cr_thankful_mage_2","Mage"
"cir200cr_wounded","Wounded Mage"
"cir200cr_wounded_templar","Wounded Templar"
"cir200im_abom_note1","Scrap of Paper"
"cir200im_abom_note2","Scrap of Paper"
"cir200im_abom_note3","Scrap of Paper"
"cir200im_abom_note4","Scrap of Paper"
"cir200im_abom_note5","Scrap of Paper"
"cir200im_abom_note6","Scrap of Paper"
"cir200im_censurenote","Notice of Censure"
"cir200im_fore_book","Arl Foreshadow's Journal"
"cir200ip_appr_amulet","Charred Corpse"
"cir200ip_bc_harrowing","Note"
"cir200ip_bloodstain_1","Blood"
"cir200ip_godwin_closet","Closet"
"cir200ip_irving_chest","Irving's Chest"
"cir200ip_lt_abom_2","Pile of Rags"
"cir200ip_lt_abom_3","Pile of Rags"
"cir200ip_tower_exit","World Map"
"cir200ip_to_level_2","Second Floor"
"cir200ip_wilhelm_journal","Wilhelm's Journal"
"cir200ip_wynne_barrier","Wynne's Barrier"
"cir200ip_wynne_intro_door","Door"
"cir210ar_tower_level_2","Senior Mage Quarters"
"cir210cr_blood_mage_01","Blood Mage"
"cir210cr_blood_mage_02","Blood Mage"
"cir210cr_blood_mage_03","Blood Mage"
"cir210cr_gentled","Tranquil"
"cir210cr_godwin","Godwin"
"cir210cr_lt_abom_2","Rage Abomination"
"cir210cr_lt_revenant","Revenant"
"cir210cr_owain","Owain"
"cir210im_lt_paintedbox","Small Painted Box"
"cir210im_rev_note","Scrap of Paper"
"cir210ip_amulet_corpse","Soldier Corpse"
"cir210ip_barrier","Barrier"
"cir210ip_bc_frats","Bookcase"
"cir210ip_book_gift","Pile of Books"
"cir210ip_lt_belcache","Bel's Cache"
"cir210ip_lt_irvingbook","Enchanter's Journal"
"cir210ip_lt_irvingdesk","First Enchanter's Desk"
"cir210ip_lt_irvingshelf","Scrap of Paper"
"cir210ip_picture_corpse","Charred Corpse"
"cir210ip_topplestat","Toppled Statue"
"cir210ip_to_level_1","First Floor"
"cir210ip_to_level_3","Third Floor"
"cir210ip_vanity_necklace","Vanity"
"cir220ar_tower_level_3","Great Hall"
"cir220cr_abomination2","Abomination"
"cir220cr_abom_creation","Abomination"
"cir220cr_abom_entropy","Abomination"
"cir220cr_abom_primal","Abomination"
"cir220cr_abom_spirit","Abomination"
"cir220cr_blood_mage_boss","Blood Mage"
"cir220cr_desire_demon","Desire Demon"
"cir220cr_desire_templar","Bewitched Templar"
"cir220cr_enraged","Enraged Corpse"
"cir220cr_possessedtemplar","Possessed Templar"
"cir220cr_sacrificial_tranq","Tranquil"
"cir220cr_sacrificial_tranq2","Tranquil"
"cir220cr_templar_shield","Possessed Templar"
"cir220ip_lt_abom_4","Pile of Rags"
"cir220ip_lt_abom_5","Pile of Rags"
"cir220ip_lt_page1","Torn Page"
"cir220ip_lt_page2","Torn Page"
"cir220ip_lt_page3","Torn Page"
"cir220ip_lt_page4","Torn Page"
"cir220ip_lt_page5","Torn Page"
"cir220ip_lt_statue1","Statue"
"cir220ip_lt_statue2","Statue"
"cir220ip_lt_statue3","Statue"
"cir220ip_lt_statue4","Statue"
"cir220ip_runestone_corpse","Charred Corpse"
"cir220ip_sealed_door","Metal Door"
"cir220ip_to_level_2","Second Floor"
"cir220ip_to_level_4","Fourth Floor"
"cir230ar_tower_level_4","Templar Quarters"
"cir230cr_ash_wraith","Wraith"
"cir230cr_blood_mage_01","Blood Mage"
"cir230cr_blood_mage_02","Blood Mage"
"cir230cr_charmed_templar","Charmed Templar"
"cir230cr_cs_abomination","Abomination"
"cir230cr_cullen","Cullen"
